uin,acd_institute_name,acd_institute_type,acd_department,acd_position,acd_city,acd_state,acd_country,acd_postal_code,acd_tenure_from_date,acd_tenure_to_date,acd_association_level,acd_source_url1,acd_source_url2,acd_source_url3,acd_processed_date_timestamp,acd_inserted_date_timestamp,acd_updated_timestamp,acd_delete_flag_timestamp
GJ011462,,,,,,,,,,,,,,,,,,
GJ019866,,,,,,,,,,,,,,,,,,
DL001719,,,,,,,,,,,,,,,,,,
DL001729,,,,,,,,,,,,,,,,,,
DL016795,,,,,,,,,,,,,,,,,,
KA025922,,,,,,,,,,,,,,,,,,
KA017653,,,,,,,,,,,,,,,,,,
KA035023,,,,,,,,,,,,,,,,,,
KA019308,,,,,,,,,,,,,,,,,,
GJ011910,,,,,,,,,,,,,,,,,,
GJ010294,,,,,,,,,,,,,,,,,,
BR014923,,,,,,,,,,,,,,,,,,
KA042248,,,,,,,,,,,,,,,,,,
KA017744,,,,,,,,,,,,,,,,,,
KA017048,,,,,,,,,,,,,,,,,,
AP001666,,,,,,,,,,,,,,,,,,
KA000080,,,,,,,,,,,,,,,,,,
CG003756,,,,,,,,,,,,,,,,,,
KL013972,,,,,,,,,,,,,,,,,,
KL013937,,,,,,,,,,,,,,,,,,
KA003570,,,,,,,,,,,,,,,,,,
KA005760,,,,,,,,,,,,,,,,,,
KA008224,,,,,,,,,,,,,,,,,,
KA019643,,,,,,,,,,,,,,,,,,
KA008834,,,,,,,,,,,,,,,,,,
KA043588,,,,,,,,,,,,,,,,,,
KA038839,,,,,,,,,,,,,,,,,,
KA035880,,,,,,,,,,,,,,,,,,
KA003583,,,,,,,,,,,,,,,,,,
KL023662,,,,,,,,,,,,,,,,,,
KL008802,,,,,,,,,,,,,,,,,,
KL032654,,,,,,,,,,,,,,,,,,
KL014355,,,,,,,,,,,,,,,,,,
KL006857,,,,,,,,,,,,,,,,,,
KL000183,,,,,,,,,,,,,,,,,,
KL014069,,,,,,,,,,,,,,,,,,
UP006927,,,,,,,,,,,,,,,,,,
KA035595,,,,,,,,,,,,,,,,,,
KA017649,,,,,,,,,,,,,,,,,,
AS017471,,,,,,,,,,,,,,,,,,
CG004624,,,,,,,,,,,,,,,,,,
CG003603,,,,,,,,,,,,,,,,,,
HR006645,,,,,,,,,,,,,,,,,,
DL002097,,,,,,,,,,,,,,,,,,
HR012648,,,,,,,,,,,,,,,,,,
DL012199,,,,,,,,,,,,,,,,,,
DL016164,,,,,,,,,,,,,,,,,,
DL004985,,,,,,,,,,,,,,,,,,
UP038338,,,,,,,,,,,,,,,,,,
HR011222,,,,,,,,,,,,,,,,,,
HR006056,,,,,,,,,,,,,,,,,,
HR004956,,,,,,,,,,,,,,,,,,
UP037116,,,,,,,,,,,,,,,,,,
DL016796,,,,,,,,,,,,,,,,,,
DL003317,,,,,,,,,,,,,,,,,,
UP034010,,,,,,,,,,,,,,,,,,
BR031055,,,,,,,,,,,,,,,,,,
KA038620,,,,,,,,,,,,,,,,,,
KA036107,,,,,,,,,,,,,,,,,,
KA494236,,,,,,,,,,,,,,,,,,
KA043843,,,,,,,,,,,,,,,,,,
KA019388,,,,,,,,,,,,,,,,,,
KA017887,,,,,,,,,,,,,,,,,,
AP027332,,,,,,,,,,,,,,,,,,
AP023399,,,,,,,,,,,,,,,,,,
AP015491,,,,,,,,,,,,,,,,,,
AP002198,,,,,,,,,,,,,,,,,,
AP012987,,,,,,,,,,,,,,,,,,
TS023604,,,,,,,,,,,,,,,,,,
AP032133,,,,,,,,,,,,,,,,,,
AP005410,,,,,,,,,,,,,,,,,,
DL000286,,,,,,,,,,,,,,,,,,
DL011795,,,,,,,,,,,,,,,,,,
HR014003,,,,,,,,,,,,,,,,,,
HR012640,,,,,,,,,,,,,,,,,,
HR006006,,,,,,,,,,,,,,,,,,
HR006502,,,,,,,,,,,,,,,,,,
HR006627,,,,,,,,,,,,,,,,,,
HR006747,,,,,,,,,,,,,,,,,,
HR006749,,,,,,,,,,,,,,,,,,
HR006750,,,,,,,,,,,,,,,,,,
HR003111,,,,,,,,,,,,,,,,,,
HR006013,,,,,,,,,,,,,,,,,,
HR005546,,,,,,,,,,,,,,,,,,
AS017501,,,,,,,,,,,,,,,,,,
AS016016,,,,,,,,,,,,,,,,,,
AS016026,,,,,,,,,,,,,,,,,,
AS022392,,,,,,,,,,,,,,,,,,
AS011990,,,,,,,,,,,,,,,,,,
HR002092,,,,,,,,,,,,,,,,,,
HR008630,,,,,,,,,,,,,,,,,,
HR005091,,,,,,,,,,,,,,,,,,
KA039688,,,,,,,,,,,,,,,,,,
KA017995,,,,,,,,,,,,,,,,,,
KA017899,,,,,,,,,,,,,,,,,,
KA022068,,,,,,,,,,,,,,,,,,
KA010468,,,,,,,,,,,,,,,,,,
KA017584,,,,,,,,,,,,,,,,,,
KA007924,,,,,,,,,,,,,,,,,,
KA028075,,,,,,,,,,,,,,,,,,
AP033764,,,,,,,,,,,,,,,,,,
DL022899,,,,,,,,,,,,,,,,,,
DL008882,,,,,,,,,,,,,,,,,,
HR003821,,,,,,,,,,,,,,,,,,
HR011737,,,,,,,,,,,,,,,,,,
HR009035,,,,,,,,,,,,,,,,,,
KA016546,,,,,,,,,,,,,,,,,,
KA031628,,,,,,,,,,,,,,,,,,
KA035122,,,,,,,,,,,,,,,,,,
KA021321,,,,,,,,,,,,,,,,,,
KA033014,,,,,,,,,,,,,,,,,,
KL014397,,,,,,,,,,,,,,,,,,
DL008832,,,,,,,,,,,,,,,,,,
DL005214,,,,,,,,,,,,,,,,,,
DL026932,,,,,,,,,,,,,,,,,,
DL004219,,,,,,,,,,,,,,,,,,
DL008378,,,,,,,,,,,,,,,,,,
DL024272,,,,,,,,,,,,,,,,,,
DL010311,,,,,,,,,,,,,,,,,,
GJ013157,,,,,,,,,,,,,,,,,,
KL008547,,,,,,,,,,,,,,,,,,
KL025546,,,,,,,,,,,,,,,,,,
GJ021445,,,,,,,,,,,,,,,,,,
GJ020031,,,,,,,,,,,,,,,,,,
AP005393,,,,,,,,,,,,,,,,,,
GJ010523,,,,,,,,,,,,,,,,,,
KL014236,,,,,,,,,,,,,,,,,,
AP005005,,,,,,,,,,,,,,,,,,
GJ006319,,,,,,,,,,,,,,,,,,
AP005809,,,,,,,,,,,,,,,,,,
JK008902,,,,,,,,,,,,,,,,,,
JK009244,,,,,,,,,,,,,,,,,,
GJ034782,,,,,,,,,,,,,,,,,,
KL030689,,,,,,,,,,,,,,,,,,
AP019979,,,,,,,,,,,,,,,,,,
KL027874,,,,,,,,,,,,,,,,,,
GJ018316,,,,,,,,,,,,,,,,,,
AP031826,,,,,,,,,,,,,,,,,,
GJ000088,,,,,,,,,,,,,,,,,,
BR030258,,,,,,,,,,,,,,,,,,
KL022203,,,,,,,,,,,,,,,,,,
KL020608,,,,,,,,,,,,,,,,,,
HR010824,,,,,,,,,,,,,,,,,,
JK006565,,,,,,,,,,,,,,,,,,
BR020311,,,,,,,,,,,,,,,,,,
HR002125,,,,,,,,,,,,,,,,,,
KL028320,,,,,,,,,,,,,,,,,,
JH007539,,,,,,,,,,,,,,,,,,
AP025784,,,,,,,,,,,,,,,,,,
CG007091,,,,,,,,,,,,,,,,,,
AP000638,,,,,,,,,,,,,,,,,,
MH054943,,,,,,,,,,,,,,,,,,
DL028052,,,,,,,,,,,,,,,,,,
KL014474,,,,,,,,,,,,,,,,,,
GJ013105,,,,,,,,,,,,,,,,,,
GJ011981,,,,,,,,,,,,,,,,,,
DL001997,,,,,,,,,,,,,,,,,,
AS019065,,,,,,,,,,,,,,,,,,
JH010906,,,,,,,,,,,,,,,,,,
GJ016376,,,,,,,,,,,,,,,,,,
GJ023617,,,,,,,,,,,,,,,,,,
DL016130,,,,,,,,,,,,,,,,,,
JK001479,,,,,,,,,,,,,,,,,,
TS025383,,,,,,,,,,,,,,,,,,
AP013659,,,,,,,,,,,,,,,,,,
GJ020432,,,,,,,,,,,,,,,,,,
GJ006106,,,,,,,,,,,,,,,,,,
TS031782,,,,,,,,,,,,,,,,,,
KA004320,,,,,,,,,,,,,,,,,,
UP045863,,,,,,,,,,,,,,,,,,
TS022978,,,,,,,,,,,,,,,,,,
TS015068,,,,,,,,,,,,,,,,,,
UP026982,,,,,,,,,,,,,,,,,,
UP032512,,,,,,,,,,,,,,,,,,
KA024163,,,,,,,,,,,,,,,,,,
KA008774,,,,,,,,,,,,,,,,,,
TS031542,,,,,,,,,,,,,,,,,,
AP021225,,,,,,,,,,,,,,,,,,
TS034503,,,,,,,,,,,,,,,,,,
AP017401,,,,,,,,,,,,,,,,,,
KA030226,,,,,,,,,,,,,,,,,,
KA016701,,,,,,,,,,,,,,,,,,
TS009393,,,,,,,,,,,,,,,,,,
KA027508,,,,,,,,,,,,,,,,,,
TN054265,,,,,,,,,,,,,,,,,,
UP036094,,,,,,,,,,,,,,,,,,
KA009702,,,,,,,,,,,,,,,,,,
TS021079,,,,,,,,,,,,,,,,,,
TS012125,,,,,,,,,,,,,,,,,,
KA042743,,,,,,,,,,,,,,,,,,
UP022704,,,,,,,,,,,,,,,,,,
TS028528,,,,,,,,,,,,,,,,,,
TS020773,,,,,,,,,,,,,,,,,,
TS002768,,,,,,,,,,,,,,,,,,
KA025102,,,,,,,,,,,,,,,,,,
TS028986,,,,,,,,,,,,,,,,,,
TS011384,,,,,,,,,,,,,,,,,,
TS030082,,,,,,,,,,,,,,,,,,
OD014184,,,,,,,,,,,,,,,,,,
KA009361,,,,,,,,,,,,,,,,,,
TS002867,,,,,,,,,,,,,,,,,,
UP079939,,,,,,,,,,,,,,,,,,
DL024969,,,,,,,,,,,,,,,,,,
TS021129,,,,,,,,,,,,,,,,,,
TS497549,,,,,,,,,,,,,,,,,,
TS000209,,,,,,,,,,,,,,,,,,
TS023641,,,,,,,,,,,,,,,,,,
KA033915,,,,,,,,,,,,,,,,,,
UP055694,,,,,,,,,,,,,,,,,,
KA039910,,,,,,,,,,,,,,,,,,
AS001448,,,,,,,,,,,,,,,,,,
TN054651,,,,,,,,,,,,,,,,,,
TN050340,,,,,,,,,,,,,,,,,,
RJ011277,,,,,,,,,,,,,,,,,,
TN035234,,,,,,,,,,,,,,,,,,
MH072572,,,,,,,,,,,,,,,,,,
MH076025,,,,,,,,,,,,,,,,,,
PB010894,,,,,,,,,,,,,,,,,,
RJ019645,,,,,,,,,,,,,,,,,,
OD002201,,,,,,,,,,,,,,,,,,
WB043473,,,,,,,,,,,,,,,,,,
WB018412,,,,,,,,,,,,,,,,,,
TN003702,,,,,,,,,,,,,,,,,,
TN023659,,,,,,,,,,,,,,,,,,
TN053322,,,,,,,,,,,,,,,,,,
TN039416,,,,,,,,,,,,,,,,,,
MH035196,,,,,,,,,,,,,,,,,,
TN025426,,,,,,,,,,,,,,,,,,
PB017743,,,,,,,,,,,,,,,,,,
TN011763,,,,,,,,,,,,,,,,,,
PB014426,,,,,,,,,,,,,,,,,,
MH060022,,,,,,,,,,,,,,,,,,
MH019220,,,,,,,,,,,,,,,,,,
WB030151,,,,,,,,,,,,,,,,,,
MP002650,,,,,,,,,,,,,,,,,,
TN006305,,,,,,,,,,,,,,,,,,
TN003961,,,,,,,,,,,,,,,,,,
MH004443,,,,,,,,,,,,,,,,,,
MH058231,,,,,,,,,,,,,,,,,,
TN040924,,,,,,,,,,,,,,,,,,
PB007890,,,,,,,,,,,,,,,,,,
TN040950,,,,,,,,,,,,,,,,,,
TN021570,,,,,,,,,,,,,,,,,,
PB014441,,,,,,,,,,,,,,,,,,
MP017743,,,,,,,,,,,,,,,,,,
PB008346,,,,,,,,,,,,,,,,,,
TN053907,,,,,,,,,,,,,,,,,,
TN000473,,,,,,,,,,,,,,,,,,
TN031011,,,,,,,,,,,,,,,,,,
MP023889,,,,,,,,,,,,,,,,,,
CH002320,,,,,,,,,,,,,,,,,,
TN023073,,,,,,,,,,,,,,,,,,
MH053582,,,,,,,,,,,,,,,,,,
TN039359,,,,,,,,,,,,,,,,,,
PB011604,,,,,,,,,,,,,,,,,,
PB033752,,,,,,,,,,,,,,,,,,
OD011720,,,,,,,,,,,,,,,,,,
TN042792,,,,,,,,,,,,,,,,,,
WB023078,,,,,,,,,,,,,,,,,,
TN040761,,,,,,,,,,,,,,,,,,
MH044079,,,,,,,,,,,,,,,,,,
TN013061,,,,,,,,,,,,,,,,,,
PB007521,,,,,,,,,,,,,,,,,,
TN041326,,,,,,,,,,,,,,,,,,
TN003851,,,,,,,,,,,,,,,,,,
WB027879,,,,,,,,,,,,,,,,,,
MH057698,,,,,,,,,,,,,,,,,,
TN000725,,,,,,,,,,,,,,,,,,
TN010541,,,,,,,,,,,,,,,,,,
TN008882,,,,,,,,,,,,,,,,,,
TN022951,,,,,,,,,,,,,,,,,,
TN045972,,,,,,,,,,,,,,,,,,
TN032163,,,,,,,,,,,,,,,,,,
MP013509,,,,,,,,,,,,,,,,,,
RJ014000,,,,,,,,,,,,,,,,,,
RJ020650,,,,,,,,,,,,,,,,,,
MH487283,,,,,,,,,,,,,,,,,,
MH028416,,,,,,,,,,,,,,,,,,
MH029545,,,,,,,,,,,,,,,,,,
MH035799,,,,,,,,,,,,,,,,,,
MH049060,,,,,,,,,,,,,,,,,,
MH081453,,,,,,,,,,,,,,,,,,
MH016465,,,,,,,,,,,,,,,,,,
MH029800,,,,,,,,,,,,,,,,,,
MH038258,,,,,,,,,,,,,,,,,,
MH055287,,,,,,,,,,,,,,,,,,
MH031070,,,,,,,,,,,,,,,,,,
MH041597,,,,,,,,,,,,,,,,,,
MH101115,,,,,,,,,,,,,,,,,,
MH033055,,,,,,,,,,,,,,,,,,
MH005914,,,,,,,,,,,,,,,,,,
MH062487,,,,,,,,,,,,,,,,,,
MH038200,,,,,,,,,,,,,,,,,,
OD015061,,,,,,,,,,,,,,,,,,
MH013563,,,,,,,,,,,,,,,,,,
MH031027,,,,,,,,,,,,,,,,,,
MH033665,,,,,,,,,,,,,,,,,,
MH033152,,,,,,,,,,,,,,,,,,
MH064500,,,,,,,,,,,,,,,,,,
MH073160,,,,,,,,,,,,,,,,,,
MH030451,,,,,,,,,,,,,,,,,,
MH078405,,,,,,,,,,,,,,,,,,
MH043207,,,,,,,,,,,,,,,,,,
MH032376,,,,,,,,,,,,,,,,,,
MH029733,,,,,,,,,,,,,,,,,,
MH031652,,,,,,,,,,,,,,,,,,
MH018155,,,,,,,,,,,,,,,,,,
MH007703,,,,,,,,,,,,,,,,,,
MH033234,,,,,,,,,,,,,,,,,,
MH043532,,,,,,,,,,,,,,,,,,
WB031832,,,,,,,,,,,,,,,,,,
MH014256,,,,,,,,,,,,,,,,,,
MH050526,,,,,,,,,,,,,,,,,,
MH081406,,,,,,,,,,,,,,,,,,
MH101135,,,,,,,,,,,,,,,,,,
MH043381,,,,,,,,,,,,,,,,,,
ML001521,,,,,,,,,,,,,,,,,,
ML001219,,,,,,,,,,,,,,,,,,
OD013863,,,,,,,,,,,,,,,,,,
OD005874,,,,,,,,,,,,,,,,,,
OD003676,,,,,,,,,,,,,,,,,,
OD027305,,,,,,,,,,,,,,,,,,
OD005878,,,,,,,,,,,,,,,,,,
OD005462,,,,,,,,,,,,,,,,,,
OD014035,,,,,,,,,,,,,,,,,,
OD007608,,,,,,,,,,,,,,,,,,
OD007301,,,,,,,,,,,,,,,,,,
OD001330,,,,,,,,,,,,,,,,,,
OD021767,,,,,,,,,,,,,,,,,,
PB000129,,,,,,,,,,,,,,,,,,
PB015137,,,,,,,,,,,,,,,,,,
PB007598,,,,,,,,,,,,,,,,,,
PB006893,,,,,,,,,,,,,,,,,,
RJ021517,,,,,,,,,,,,,,,,,,
RJ016330,,,,,,,,,,,,,,,,,,
RJ011097,,,,,,,,,,,,,,,,,,
DL032461,,,,,,,,,,,,,,,,,,
DL011802,,,,,,,,,,,,,,,,,,
DL023900,,,,,,,,,,,,,,,,,,
DL008429,,,,,,,,,,,,,,,,,,
KA009307,,,,,,,,,,,,,,,,,,
DL012278,,,,,,,,,,,,,,,,,,
BR021255,,,,,,,,,,,,,,,,,,
DL012073,,,,,,,,,,,,,,,,,,
DL002971,,,,,,,,,,,,,,,,,,
DL013646,,,,,,,,,,,,,,,,,,
DL012093,,,,,,,,,,,,,,,,,,
DL016445,,,,,,,,,,,,,,,,,,
DL492460,,,,,,,,,,,,,,,,,,
DL024384,,,,,,,,,,,,,,,,,,
BR004193,,,,,,,,,,,,,,,,,,
BR031796,,,,,,,,,,,,,,,,,,
DL017032,,,,,,,,,,,,,,,,,,
BR030673,,,,,,,,,,,,,,,,,,
BR024568,,,,,,,,,,,,,,,,,,
BR020665,,,,,,,,,,,,,,,,,,
DL011835,,,,,,,,,,,,,,,,,,
DL027495,,,,,,,,,,,,,,,,,,
DL029104,,,,,,,,,,,,,,,,,,
GJ025562,,,,,,,,,,,,,,,,,,
GJ024303,,,,,,,,,,,,,,,,,,
HR021569,,,,,,,,,,,,,,,,,,
BR027308,,,,,,,,,,,,,,,,,,
BR012308,,,,,,,,,,,,,,,,,,
BR012702,,,,,,,,,,,,,,,,,,
BR031708,,,,,,,,,,,,,,,,,,
BR014463,,,,,,,,,,,,,,,,,,
BR013295,,,,,,,,,,,,,,,,,,
BR000096,,,,,,,,,,,,,,,,,,
BR012195,,,,,,,,,,,,,,,,,,
CG000415,,,,,,,,,,,,,,,,,,
GA001263,,,,,,,,,,,,,,,,,,
DL006508,,,,,,,,,,,,,,,,,,
DL010386,,,,,,,,,,,,,,,,,,
DL009391,,,,,,,,,,,,,,,,,,
DL009162,,,,,,,,,,,,,,,,,,
DL009433,,,,,,,,,,,,,,,,,,
GJ022296,,,,,,,,,,,,,,,,,,
GJ017748,,,,,,,,,,,,,,,,,,
GJ011644,,,,,,,,,,,,,,,,,,
GJ010543,,,,,,,,,,,,,,,,,,
GJ026146,,,,,,,,,,,,,,,,,,
GJ002942,,,,,,,,,,,,,,,,,,
GA000235,,,,,,,,,,,,,,,,,,
CG000467,,,,,,,,,,,,,,,,,,
GJ002277,,,,,,,,,,,,,,,,,,
BR021170,,,,,,,,,,,,,,,,,,
GJ019369,,,,,,,,,,,,,,,,,,
GJ015468,,,,,,,,,,,,,,,,,,
GJ012279,,,,,,,,,,,,,,,,,,
GJ011607,,,,,,,,,,,,,,,,,,
MH035826,,,,,,,,,,,,,,,,,,
GJ022635,,,,,,,,,,,,,,,,,,
DL015139,,,,,,,,,,,,,,,,,,
GJ018407,,,,,,,,,,,,,,,,,,
GJ002951,,,,,,,,,,,,,,,,,,
MH039765,,,,,,,,,,,,,,,,,,
GJ026551,,,,,,,,,,,,,,,,,,
CG004740,,,,,,,,,,,,,,,,,,
CG009081,,,,,,,,,,,,,,,,,,
CG007098,,,,,,,,,,,,,,,,,,
CG004896,,,,,,,,,,,,,,,,,,
DL019488,,,,,,,,,,,,,,,,,,
DL025031,,,,,,,,,,,,,,,,,,
HR003192,,,,,,,,,,,,,,,,,,
GA001046,,,,,,,,,,,,,,,,,,
OD014753,,,,,,,,,,,,,,,,,,
BR023506,,,,,,,,,,,,,,,,,,
DL009244,,,,,,,,,,,,,,,,,,
DL013634,,,,,,,,,,,,,,,,,,
GJ011757,,,,,,,,,,,,,,,,,,
GJ001645,,,,,,,,,,,,,,,,,,
GJ010577,,,,,,,,,,,,,,,,,,
GJ013061,,,,,,,,,,,,,,,,,,
GJ023410,,,,,,,,,,,,,,,,,,
GJ003378,,,,,,,,,,,,,,,,,,
GJ012844,,,,,,,,,,,,,,,,,,
GJ012381,,,,,,,,,,,,,,,,,,
GJ017730,,,,,,,,,,,,,,,,,,
BR020861,,,,,,,,,,,,,,,,,,
BR013343,,,,,,,,,,,,,,,,,,
GJ014721,,,,,,,,,,,,,,,,,,
GJ015172,,,,,,,,,,,,,,,,,,
GJ012267,,,,,,,,,,,,,,,,,,
GJ019446,,,,,,,,,,,,,,,,,,
GJ010536,,,,,,,,,,,,,,,,,,
GJ010834,,,,,,,,,,,,,,,,,,
GJ023181,,,,,,,,,,,,,,,,,,
GJ011371,,,,,,,,,,,,,,,,,,
GJ010489,,,,,,,,,,,,,,,,,,
GJ011755,,,,,,,,,,,,,,,,,,
GJ014210,,,,,,,,,,,,,,,,,,
GJ012192,,,,,,,,,,,,,,,,,,
GJ011708,,,,,,,,,,,,,,,,,,
GJ015782,,,,,,,,,,,,,,,,,,
GJ005260,,,,,,,,,,,,,,,,,,
GJ018537,,,,,,,,,,,,,,,,,,
GJ002897,,,,,,,,,,,,,,,,,,
HR005095,,,,,,,,,,,,,,,,,,
HR003013,,,,,,,,,,,,,,,,,,
HR003562,,,,,,,,,,,,,,,,,,
HR006360,,,,,,,,,,,,,,,,,,
CH000450,,,,,,,,,,,,,,,,,,
GA000583,,,,,,,,,,,,,,,,,,
GA000538,,,,,,,,,,,,,,,,,,
GA000590,,,,,,,,,,,,,,,,,,
DL009440,,,,,,,,,,,,,,,,,,
DL002682,,,,,,,,,,,,,,,,,,
DL002850,,,,,,,,,,,,,,,,,,
DL008325,,,,,,,,,,,,,,,,,,
DL010278,,,,,,,,,,,,,,,,,,
DL004011,,,,,,,,,,,,,,,,,,
DL012378,,,,,,,,,,,,,,,,,,
DL015688,,,,,,,,,,,,,,,,,,
DL027006,,,,,,,,,,,,,,,,,,
DL010476,,,,,,,,,,,,,,,,,,
DL008098,,,,,,,,,,,,,,,,,,
DL011274,,,,,,,,,,,,,,,,,,
DL008334,,,,,,,,,,,,,,,,,,
DL003161,,,,,,,,,,,,,,,,,,
DL009228,,,,,,,,,,,,,,,,,,
UP060501,,,,,,,,,,,,,,,,,,
DL024493,,,,,,,,,,,,,,,,,,
DL020101,,,,,,,,,,,,,,,,,,
DL009174,,,,,,,,,,,,,,,,,,
DL008994,,,,,,,,,,,,,,,,,,
DL003594,,,,,,,,,,,,,,,,,,
DL012761,,,,,,,,,,,,,,,,,,
DL003217,,,,,,,,,,,,,,,,,,
DL027597,,,,,,,,,,,,,,,,,,
CG004502,,,,,,,,,,,,,,,,,,
CG004074,,,,,,,,,,,,,,,,,,
CG009416,,,,,,,,,,,,,,,,,,
CG004531,,,,,,,,,,,,,,,,,,
CG005108,,,,,,,,,,,,,,,,,,
CG002555,,,,,,,,,,,,,,,,,,
CG005736,,,,,,,,,,,,,,,,,,
CG003798,,,,,,,,,,,,,,,,,,
CG004356,,,,,,,,,,,,,,,,,,
CG006676,,,,,,,,,,,,,,,,,,
CG005703,,,,,,,,,,,,,,,,,,
CG000050,,,,,,,,,,,,,,,,,,
CG005501,,,,,,,,,,,,,,,,,,
CG004198,,,,,,,,,,,,,,,,,,
CG006446,,,,,,,,,,,,,,,,,,
CG003913,,,,,,,,,,,,,,,,,,
CH014473,,,,,,,,,,,,,,,,,,
BR021108,,,,,,,,,,,,,,,,,,
BR010656,,,,,,,,,,,,,,,,,,
BR012507,,,,,,,,,,,,,,,,,,
BR000230,,,,,,,,,,,,,,,,,,
BR006317,,,,,,,,,,,,,,,,,,
BR027987,,,,,,,,,,,,,,,,,,
BR012555,,,,,,,,,,,,,,,,,,
BR030951,,,,,,,,,,,,,,,,,,
BR031010,,,,,,,,,,,,,,,,,,
BR000165,,,,,,,,,,,,,,,,,,
BR000562,,,,,,,,,,,,,,,,,,
BR031995,,,,,,,,,,,,,,,,,,
BR011655,,,,,,,,,,,,,,,,,,
BR016112,,,,,,,,,,,,,,,,,,
BR006129,,,,,,,,,,,,,,,,,,
BR022671,,,,,,,,,,,,,,,,,,
BR031330,,,,,,,,,,,,,,,,,,
BR026774,,,,,,,,,,,,,,,,,,
BR031539,,,,,,,,,,,,,,,,,,
BR014196,,,,,,,,,,,,,,,,,,
BR012306,,,,,,,,,,,,,,,,,,
BR003799,,,,,,,,,,,,,,,,,,
BR029226,,,,,,,,,,,,,,,,,,
BR020983,,,,,,,,,,,,,,,,,,
BR024993,,,,,,,,,,,,,,,,,,
BR030155,,,,,,,,,,,,,,,,,,
BR020229,,,,,,,,,,,,,,,,,,
BR031051,,,,,,,,,,,,,,,,,,
BR003560,,,,,,,,,,,,,,,,,,
BR013319,,,,,,,,,,,,,,,,,,
BR002542,,,,,,,,,,,,,,,,,,
UK003502,,,,,,,,,,,,,,,,,,
BR013705,,,,,,,,,,,,,,,,,,
BR013488,,,,,,,,,,,,,,,,,,
BR026752,,,,,,,,,,,,,,,,,,
BR035700,,,,,,,,,,,,,,,,,,
BR010603,,,,,,,,,,,,,,,,,,
BR000094,,,,,,,,,,,,,,,,,,
BR013693,,,,,,,,,,,,,,,,,,
BR006608,,,,,,,,,,,,,,,,,,
BR024871,,,,,,,,,,,,,,,,,,
GJ020237,,,,,,,,,,,,,,,,,,
GJ003132,,,,,,,,,,,,,,,,,,
GJ011915,,,,,,,,,,,,,,,,,,
DL027101,,,,,,,,,,,,,,,,,,
KL032714,,,,,,,,,,,,,,,,,,
UP006854,,,,,,,,,,,,,,,,,,
AP027939,,,,,,,,,,,,,,,,,,
AP022714,,,,,,,,,,,,,,,,,,
AP024359,,,,,,,,,,,,,,,,,,
AP011446,,,,,,,,,,,,,,,,,,
AP028227,,,,,,,,,,,,,,,,,,
AP008611,,,,,,,,,,,,,,,,,,
AP033316,,,,,,,,,,,,,,,,,,
AP014835,,,,,,,,,,,,,,,,,,
AP033579,,,,,,,,,,,,,,,,,,
AP033745,,,,,,,,,,,,,,,,,,
AP016272,,,,,,,,,,,,,,,,,,
AP021194,,,,,,,,,,,,,,,,,,
AP020735,,,,,,,,,,,,,,,,,,
AP020596,,,,,,,,,,,,,,,,,,
AP009621,,,,,,,,,,,,,,,,,,
AP014857,,,,,,,,,,,,,,,,,,
AP000171,,,,,,,,,,,,,,,,,,
AP003635,,,,,,,,,,,,,,,,,,
KA032007,,,,,,,,,,,,,,,,,,
AP020360,,,,,,,,,,,,,,,,,,
AP012667,,,,,,,,,,,,,,,,,,
AP021131,,,,,,,,,,,,,,,,,,
AP004937,,,,,,,,,,,,,,,,,,
AP022581,,,,,,,,,,,,,,,,,,
AP001805,,,,,,,,,,,,,,,,,,
KA036093,,,,,,,,,,,,,,,,,,
AP034175,,,,,,,,,,,,,,,,,,
AP003152,,,,,,,,,,,,,,,,,,
AP029150,,,,,,,,,,,,,,,,,,
AP011233,,,,,,,,,,,,,,,,,,
AP012493,,,,,,,,,,,,,,,,,,
AP002585,,,,,,,,,,,,,,,,,,
AP020717,,,,,,,,,,,,,,,,,,
AP000091,,,,,,,,,,,,,,,,,,
AP001862,,,,,,,,,,,,,,,,,,
AP020703,,,,,,,,,,,,,,,,,,
AP017168,,,,,,,,,,,,,,,,,,
AP020951,,,,,,,,,,,,,,,,,,
AP003245,,,,,,,,,,,,,,,,,,
AP028382,,,,,,,,,,,,,,,,,,
AP024620,,,,,,,,,,,,,,,,,,
AP005147,,,,,,,,,,,,,,,,,,
AP010753,,,,,,,,,,,,,,,,,,
AP013136,,,,,,,,,,,,,,,,,,
AP025144,,,,,,,,,,,,,,,,,,
AP024226,,,,,,,,,,,,,,,,,,
AP001443,,,,,,,,,,,,,,,,,,
AP018703,,,,,,,,,,,,,,,,,,
AP005189,,,,,,,,,,,,,,,,,,
AP033194,,,,,,,,,,,,,,,,,,
AP021102,,,,,,,,,,,,,,,,,,
AP023369,,,,,,,,,,,,,,,,,,
TS023450,,,,,,,,,,,,,,,,,,
AP019259,,,,,,,,,,,,,,,,,,
TN039581,,,,,,,,,,,,,,,,,,
AP028568,,,,,,,,,,,,,,,,,,
OD002640,,,,,,,,,,,,,,,,,,
AP001229,,,,,,,,,,,,,,,,,,
AP017705,,,,,,,,,,,,,,,,,,
AP004211,,,,,,,,,,,,,,,,,,
AP004749,,,,,,,,,,,,,,,,,,
AP004922,,,,,,,,,,,,,,,,,,
KA009202,,,,,,,,,,,,,,,,,,
AP026184,,,,,,,,,,,,,,,,,,
